91a562aa8ce943de4703d3690317ed85423bd5a5,DELETE,regular-file,data.json,1663523,
84692807c4777f279dcc923f6758ee4d48aa0156,DELETE,regular-file,directions_race/Boston Marathon_directions.json,75182,
9429c36830d4ab255f2b0d91d7802ec8d2e8df10,DELETE,regular-file,directions_race/Ecotrail_directions.json,127565,
0b75ab55f03d2583549125f9e5e475cfcd736216,DELETE,regular-file,directions_race/London Marathon_directions.json,39178,
db5aeffa58698fd9b639cad5ecd0125f260ee8e4,DELETE,regular-file,directions_race/New-York Marathon_directions.json,54803,
